"West Camp, Dutchess, New York, United States",33.25399,-99.50981
"West Heslerton, York, England",54.17222,-0.60755
"West Heslerton, Yorkshire, England",54.17222,-0.60755
"West Lothian, Lothian, Scotland, United Kingdom",55.91667,-3.5
"West Stow, Suffolk, England",52.3046,0.66708
"West Stow, Suffolk, England, United Kingdom",52.3046,0.66708
"Westchester County, New York",41.15148,-73.75339
"Westchester County, New York, United States",41.15148,-73.75339
"Westminster, London, England",-31.86744,115.83919
"Wethersfield, Hartford, Connecticut",51.95358,0.48885
"Wethersfield, Hartford, Connecticut, United States",51.95358,0.48885
"Weymouth, Norfolk County, Massachusetts, United States of America",-41.01452,147.15173
"Weymouth, Norfolk, Masachusettes",-41.01452,147.15173
"Weymouth, Norfolk, Massachusetts, United States",-41.01452,147.15173
"Weymouth, Suffolk, England",-41.01452,147.15173
"Whalley, Lancashire, England",49.17917,-122.86667
"Whitby, Durham, Ontario, Canada",-32.29202,116.01236
"Whitchurch-Stouffville, York, Ontario, Canada",44.00012,-79.3163
"White Plains, Westchester, New York, United States",49.8533,-97.54127
"White Rock, Greater Vancouver Regional District, British Columbia, Canada",-12.75,136.66667
"Whitewell, Lancashire, England",53.91866,-2.52059
Whitley Bay,61.36729,-71.58198
"Whitley Bay, Metropolitan Borough of North Tyneside, Tyne and Wear, England",61.36729,-71.58198
"Whitley Bay, Northumberland, England",61.36729,-71.58198
"Wick and Abson, Gloucestershire, England",51.45963,-2.43191
"Wick, Caithness, Scotland",44.2168,-79.03655
"Wick, Gloucestershire, England",44.2168,-79.03655
"Wickham Bishops, Essex, England",51.7783,0.66823
"Wiesbaden, Hessen, Germany",50.08258,8.24932
"Wigston Magna, Leicestershire, England",52.58128,-1.09248
"Wigston Parva, Leicestershire, England",52.50663,-1.31574
"Wilkie, Battleford, Saskatchewan, Canada",-29.83333,147.66667
"Wilkie, Kindersley Census Division, Saskatchewan, Canada",-29.83333,147.66667
"Wilkie, Saskatchewan",-29.83333,147.66667
"Wilkie, Saskatchewan, Canada",-29.83333,147.66667
"Windsor, Ontario, Canada",-34.42194,138.33081
"Winterbourne, Gloucestershire, England",-30.83333,151.78333
"Winterton, Norfolk, England",47.96659,-53.33138
"Wintzenheim, Bas-Rhin, Alsace, France",48.07269,7.29072
"Wiston, Thakeham, Sussex, England",55.56667,-3.63333
"Woodstock, Oxfordshire, England",-35.35,139.05
"Woore, Shropshire, England",52.97701,-2.40235
"Worcester, Worcestershire, England",49.81675,-103.75109
"Worcestershire, England",52.16667,-2.16667
"Worcestershire, Herefordshire and Worcester, England, United Kingdom",52.16667,-2.16667
"Worle, Somerset, England",51.36033,-2.9259
"Worstead, Norfolk, England",52.7833,1.41294
"Worsthorne, Lancashire, England",53.78759,-2.19105
"Worsthorne, Lancashire, England, United Kingdom",53.78759,-2.19105
"Worthenbury, Flintshire, Wales",53.00915,-2.86588
"Wortley, Yorkshire, England",53.48333,-1.53333
"Wye, Kent, England",-37.99643,140.87769
Y,49.80281,2.99099
"Yarmouth, Norfolk",-27.55189,146.25071
"Yarmouth, Norfolk, England",-27.55189,146.25071
"Yarmouth, Norfolk, England, United Kingdom",-27.55189,146.25071
"Yarmouth, Norfolk, United Kingdom",-27.55189,146.25071
"Yelvertoft, Northamptonshire, England",-20.21667,138.86667
"York, Home District, Ontario, Canada",-31.88809,116.7678
"York, Ontario, Canada",-31.88809,116.7678
"Yorkshire, England",-36.74403,143.83597
"Yorkshire, England, United Kingdom",-36.74403,143.83597
"Zuidwolde, Drenthe, Netherlands",53.2625,6.59167
